Time (s),Filtered BBox Area
87.9728844165802,2176.279665871151
88.08762836456299,2176.279665871151
88.18531441688538,2179.697270755656
88.23911690711975,2179.697270755656
88.32110905647278,2179.697270755656
88.38926720619202,2180.795606252365
88.46095776557922,2180.795606252365
88.56415152549744,2180.795606252365
88.69026565551758,2174.452121998556
88.77272200584412,2174.452121998556
88.86408305168152,2182.4699323702603
88.97807693481445,2182.4699323702603
89.07499933242798,2179.653207406029
89.14343357086182,2179.653207406029
89.25202465057373,2179.653207406029
89.35206317901611,2184.6954765150117
89.46228861808777,2184.6954765150117
89.58499526977539,2167.585971743241
89.67965507507324,2167.585971743241
89.75566267967224,2170.590034879744
89.84920692443848,2170.590034879744
89.94612169265747,2164.63689891994
90.02661776542664,2164.63689891994
90.11987400054932,2167.5101663850246
90.23941040039062,2167.5101663850246
90.30153775215149,2157.5521292338767
90.37042808532715,2157.5521292338767
90.50925588607788,2157.5521292338767
90.59149122238159,2159.475738564506
90.64857697486877,2159.475738564506
90.73113417625427,2159.475738564506
90.80605840682983,2145.751551875431
90.86468720436096,2145.751551875431
90.97932410240173,2145.751551875431
91.11063265800476,2131.67381799428
91.21948838233948,2131.67381799428
91.31151795387268,2133.267248298145
91.41904401779175,2133.267248298145
91.53830075263977,2151.515369836655
91.6372218132019,2151.515369836655
91.73813772201538,2149.7405283480057
91.80376195907593,2149.7405283480057
91.90109157562256,2149.7405283480057
91.99106931686401,2140.9520964427957
92.05835175514221,2140.9520964427957
92.16788125038147,2140.9520964427957
92.28265023231506,2139.45353857759
92.4085111618042,2139.45353857759
92.51637887954712,2145.4115061836524
92.62582111358643,2145.4115061836524
92.74400281906128,2145.4115061836524
92.85057473182678,2145.4115061836524
92.9210512638092,2128.4684432064078
93.01984763145447,2128.4684432064078
93.137127161026,2088.1515809556468
93.24814105033875,2088.1515809556468
93.34752225875854,2067.140718201362
93.44456148147583,2067.140718201362
93.57907319068909,2054.5481518408283
93.6998221874237,2054.5481518408283
93.82452178001404,2037.8210390364752
93.93503713607788,2037.8210390364752
94.062087059021,2039.1387501019985
94.17241382598877,2039.1387501019985
94.27721691131592,2024.3484399978072
94.41412448883057,2024.3484399978072
94.54100108146667,1983.8304208101083
94.64409136772156,1983.8304208101083
94.75246214866638,1974.4289707219227
94.8447539806366,1974.4289707219227
94.93281316757202,2006.024822438322
95.02794456481934,2006.024822438322
95.09007239341736,2003.0242040632293
95.19324398040771,2003.0242040632293
95.31652736663818,2016.68050822597
95.43518805503845,2016.68050822597
95.52993941307068,2018.0196341222152
95.59907174110413,2018.0196341222152
95.69981265068054,2016.494465833716
95.80011749267578,2016.494465833716
95.91452217102051,1991.0968535192724
95.99429154396057,1991.0968535192724
96.06808829307556,2013.7013164237142
96.18764901161194,2013.7013164237142
96.30632209777832,2024.872692747414
96.43468475341797,2024.872692747414
96.50792670249939,2003.8502391658724
96.60216403007507,2003.8502391658724
96.69536137580872,2030.3294753350317
96.80507063865662,2030.3294753350317
96.92466235160828,2011.943791566789
97.04546451568604,2011.943791566789
97.18060946464539,1999.7874849598854
97.28541564941406,1999.7874849598854
97.40682554244995,1974.347901924327
97.49859142303467,1974.347901924327
97.60779666900635,1984.8112427469343
97.71532917022705,1984.8112427469343
97.84133076667786,1987.1055634845047
97.94750213623047,1987.1055634845047
98.07777309417725,1983.7089337874204
98.18188500404358,1983.7089337874204
98.26211047172546,1956.4196998022496
98.35108256340027,1956.4196998022496
98.45647048950195,1927.6290252368897
98.55718898773193,1927.6290252368897
98.66367816925049,1948.5142750840635
98.79024982452393,1948.5142750840635
98.90340447425842,1924.8932026509196
99.03382849693298,1924.8932026509196
99.17793440818787,1918.1912383075803
99.30129599571228,1918.1912383075803
99.42894959449768,1914.18747436516
99.49650454521179,1914.18747436516
99.62089800834656,1914.18747436516
99.7368311882019,1941.1048998031765
99.85183620452881,1941.1048998031765
99.98462176322937,1952.417741092667
100.10971117019653,1952.417741092667
100.22530603408813,1950.7090816359967
100.30699491500854,1950.7090816359967
100.4021680355072,1951.7471631877124
100.5272958278656,1951.7471631877124
100.64268732070923,1966.8122251667082
100.74998164176941,1966.8122251667082
100.83026337623596,1986.6947469864454
100.89919447898865,1986.6947469864454
100.95782732963562,1937.684836794436
101.03181338310242,1937.684836794436
101.15056419372559,1937.684836794436
101.26757836341858,1917.0373068030924
101.38736343383789,1917.0373068030924
101.6294252872467,1898.5520562388003
101.72839546203613,1898.5520562388003
101.8338611125946,1886.1485571883618
101.93807601928711,1886.1485571883618
102.03554224967957,1858.6875960784032
102.15860724449158,1858.6875960784032
102.2304847240448,1821.5748652869836
102.3317060470581,1821.5748652869836
102.43623614311218,1792.3234079463407
102.52487516403198,1792.3234079463407
102.59307193756104,1737.6039953225602
102.69944095611572,1737.6039953225602
102.82464385032654,1745.2835019787567
102.93986010551453,1745.2835019787567
103.06028938293457,1747.6422316866617
103.16824507713318,1747.6422316866617
103.29317164421082,1748.384438580109
103.4388837814331,1748.384438580109
103.57590961456299,1754.1107315996455
103.6831636428833,1754.1107315996455
103.78444123268127,1754.5263755925828
103.88562297821045,1754.5263755925828
103.98517942428589,1752.663454996215
104.10021805763245,1752.663454996215
104.23877573013306,1744.2312853758533
104.36628556251526,1744.2312853758533
104.48320460319519,1744.583327812453
104.60850930213928,1744.583327812453
104.73582243919373,1729.732384666428
104.83998084068298,1729.732384666428
104.94881892204285,1729.6122274260968
105.06376767158508,1729.6122274260968
105.15455079078674,1723.9238318495452
105.25184869766235,1723.9238318495452
105.32793498039246,1718.2236381499097
105.42548847198486,1718.2236381499097
105.52377605438232,1711.0121234173162
105.58629536628723,1711.0121234173162
105.66962933540344,1685.0299351984636
105.79398465156555,1685.0299351984636
105.90805339813232,1673.6093327930198
106.03977537155151,1673.6093327930198
106.10956406593323,1663.7784195465968
106.19056916236877,1663.7784195465968
106.2465250492096,1656.26508606337
106.34805965423584,1656.26508606337
106.45546531677246,1658.3622757267208
106.56918430328369,1658.3622757267208
106.69416832923889,1652.4754525985568
106.77609157562256,1652.4754525985568
106.88976764678955,1656.573435889557
107.00483441352844,1656.573435889557
107.12299299240112,1654.9077524989843
107.22796297073364,1654.9077524989843
107.28581380844116,1670.562067406459
107.36078214645386,1670.562067406459
107.42737007141113,1722.0499799340964
107.49437403678894,1722.0499799340964
107.61387920379639,1722.0499799340964
107.72446179389954,1727.9250290509312
107.84693622589111,1727.9250290509312
107.97562050819397,1751.5873446837068
108.09380578994751,1751.5873446837068
108.20953130722046,1779.2583039462565
108.32066202163696,1779.2583039462565
108.40944457054138,1789.659672735259
108.47049069404602,1789.659672735259
108.5710129737854,1789.659672735259
108.68330526351929,1770.6754999499767
108.7808609008789,1770.6754999499767
108.91302061080933,1767.3050470635294
109.03891348838806,1767.3050470635294
109.17967867851257,1758.6961139973253
109.29021859169006,1758.6961139973253
109.35924196243286,1737.7392857708037
109.46639728546143,1737.7392857708037
109.57280731201172,1711.9973762225359
109.65775775909424,1711.9973762225359
109.77595329284668,1711.9973762225359
109.85385727882385,1698.011272889003
109.96795773506165,1698.011272889003
110.09677124023438,1707.2855286359786
110.18594312667847,1707.2855286359786
110.29651474952698,1707.2855286359786
110.40843677520752,1668.7932704173857
110.51866054534912,1668.7932704173857
110.63242936134338,1673.7288206908852
110.7515697479248,1673.7288206908852
110.87836217880249,1664.5503221418708
110.9897072315216,1664.5503221418708
111.07857918739319,1668.1461582949385
111.15286040306091,1668.1461582949385
111.24699759483337,1668.1461582949385
111.31039571762085,1680.3466528447345
111.41162919998169,1680.3466528447345
111.48790287971497,1676.8167556094006
111.56181478500366,1676.8167556094006
111.66773343086243,1676.8167556094006
111.77532529830933,1665.9061312356964
111.85467457771301,1665.9061312356964
111.94838118553162,1660.6317985618487
112.05913519859314,1660.6317985618487
112.18018221855164,1649.7907086493447
112.29234266281128,1649.7907086493447
112.42332601547241,1647.3997571950779
112.53507089614868,1647.3997571950779
112.6356725692749,1644.686230215244
112.7431812286377,1644.686230215244
112.8588764667511,1630.4018668504432
112.96210837364197,1630.4018668504432
113.03056788444519,1624.9104151485487
113.13760709762573,1624.9104151485487
113.26714444160461,1630.283472308889
113.38946580886841,1630.283472308889
113.49811339378357,1599.3156475528247
113.60162019729614,1599.3156475528247
113.71866798400879,1606.615313534066
113.83133363723755,1609.6041316270828
113.9464123249054,1609.6041316270828
114.07887506484985,1619.5081836417316
114.18329071998596,1619.5081836417316
114.29449939727783,1615.4680187374354
114.37278413772583,1615.4680187374354
114.46806359291077,1610.3914954159409
114.59549617767334,1610.3914954159409
114.71811532974243,1601.5572993610053
114.83193063735962,1601.5572993610053
114.94565296173096,1594.129913307354
115.02564024925232,1594.129913307354
115.0990002155304,1596.82234079279
115.2216203212738,1596.82234079279
115.33175134658813,1589.859419470653
115.43501400947571,1589.859419470653
115.55668306350708,1582.1097032427788
115.67616629600525,1582.1097032427788
115.79171657562256,1586.4745960086584
115.90930390357971,1586.4745960086584
116.02140235900879,1587.2489391680806
116.1459264755249,1587.2489391680806
116.26416730880737,1591.8419533725828
116.39579224586487,1591.8419533725828
116.51317715644836,1600.4046994771809
116.60234928131104,1600.4046994771809
116.70497250556946,1592.1891436789185
116.8346745967865,1592.1891436789185
116.907888174057,1603.2708308625965
116.99644041061401,1603.2708308625965
117.12486958503723,1624.2325314883556
117.24418830871582,1624.2325314883556
117.37183022499084,1599.2997269835323
117.49166011810303,1599.2997269835323
117.59419631958008,1602.5197445068509
117.66289639472961,1602.5197445068509
117.79779696464539,1602.5197445068509
117.91800880432129,1622.8477058637886
118.0326316356659,1622.8477058637886
118.13390350341797,1627.0970491204412
118.24648380279541,1627.0970491204412
118.36425876617432,1618.0771405454725
118.48485374450684,1618.0771405454725
118.62055039405823,1599.6436438459903
118.75016570091248,1599.6436438459903
118.8737564086914,1582.6747678952913
118.99607992172241,1582.6747678952913
119.11268901824951,1598.795359873399
119.19558048248291,1598.795359873399
119.2750186920166,1589.138096915558
119.3996114730835,1589.138096915558
119.5238127708435,1595.878190483898
119.63827443122864,1595.878190483898
119.76034235954285,1613.8563545110326
119.89883375167847,1613.8563545110326
120.01685667037964,1617.5149924612294
120.1276388168335,1617.5149924612294
120.19402551651001,1613.9223361394058
120.31151485443115,1613.9223361394058
120.4270327091217,1610.383806163859
120.54683423042297,1610.383806163859
120.66515898704529,1617.1925007500167
120.79116368293762,1617.1925007500167
120.89887189865112,1621.9980019717996
121.01267838478088,1621.9980019717996
121.11846899986267,1621.4100621216412
121.24443984031677,1621.4100621216412
121.35024094581604,1610.9882680660114
121.4735062122345,1610.9882680660114
121.58735060691833,1609.8725206242875
121.70085191726685,1609.8725206242875
121.82625389099121,1612.2419753564523
121.94081425666809,1612.2419753564523
122.00903415679932,1609.1651230918244
122.13430380821228,1609.1651230918244
122.24921703338623,1601.9635040298103
122.3601598739624,1601.9635040298103
122.49763751029968,1595.095254366845
122.63816928863525,1595.095254366845
122.77767634391785,1597.2234127752483
122.89145636558533,1597.2234127752483
123.01434135437012,1593.1732338745146
123.10061478614807,1593.1732338745146
123.21923661231995,1583.9640262909234
123.32791686058044,1583.9640262909234
123.44014239311218,1583.3859141671824
123.55832576751709,1583.3859141671824
123.67969965934753,1584.6492324169312
123.80164551734924,1584.6492324169312
123.91350841522217,1592.213167054951
124.01627564430237,1592.213167054951
124.1209409236908,1587.6750112060045
124.24526047706604,1587.6750112060045
