episode,env_step,train_step,ver_reward(avg100env),fwd_reward(avg100env),lat_reward(avg100env),ver_reward(episode),fwd_reward(episode),lat_reward(episode)
1,30800,8938,-0.0631,-0.0388,-0.0572,-0.1588,-0.4763,-0.1250
1,30900,8962,-0.0598,-0.0496,-0.0492,-0.1585,-0.4749,-0.1247
1,31000,8988,-0.0599,-0.1164,-0.0438,-0.1582,-0.4738,-0.1244
1,31100,9013,-0.0724,-0.1789,-0.0348,-0.1579,-0.4728,-0.1242
1,31200,9038,-0.0657,-0.0836,-0.0558,-0.1576,-0.4716,-0.1239
1,31300,9063,-0.0360,-0.0599,-0.0411,-0.1572,-0.4703,-0.1237
1,31400,9088,-0.0803,-0.0807,-0.0090,-0.1570,-0.4690,-0.1233
1,31500,9113,-0.0533,-0.1309,-0.0087,-0.1567,-0.4680,-0.1229
1,31600,9138,-0.0447,-0.0572,-0.0231,-0.1563,-0.4667,-0.1226
1,31700,9162,-0.0257,-0.0392,-0.0167,-0.1559,-0.4653,-0.1223
1,31800,9188,-0.0346,-0.0353,-0.0400,-0.1555,-0.4640,-0.1220
1,31900,9213,-0.0512,-0.0424,-0.0290,-0.1552,-0.4626,-0.1217
1,32000,9238,-0.0402,-0.0749,-0.0218,-0.1548,-0.4614,-0.1214
1,32100,9263,-0.0294,-0.0986,-0.0608,-0.1544,-0.4603,-0.1212
1,32200,9288,-0.0559,-0.1179,-0.0363,-0.1541,-0.4592,-0.1210
1,32300,9313,-0.0442,-0.1162,-0.0371,-0.1538,-0.4582,-0.1207
1,32400,9337,-0.0522,-0.0691,-0.0489,-0.1535,-0.4570,-0.1205
1,32500,9363,-0.0466,-0.0826,-0.0320,-0.1532,-0.4558,-0.1202
1,32600,9387,-0.0200,-0.0774,-0.0322,-0.1527,-0.4547,-0.1200
1,32700,9413,-0.0335,-0.0709,-0.0508,-0.1524,-0.4535,-0.1197
1,32800,9437,-0.0408,-0.0900,-0.0370,-0.1520,-0.4524,-0.1195
1,32900,9463,-0.0453,-0.0510,-0.0407,-0.1517,-0.4512,-0.1193
1,33000,9488,-0.0339,-0.0668,-0.0221,-0.1514,-0.4500,-0.1190
1,33100,9513,-0.0618,-0.0827,-0.0371,-0.1511,-0.4489,-0.1187
1,33200,9538,-0.0362,-0.0626,-0.0379,-0.1507,-0.4477,-0.1185
1,33300,9563,-0.0655,-0.1237,-0.0525,-0.1505,-0.4467,-0.1183
1,33400,9588,-0.0327,-0.0287,-0.0456,-0.1501,-0.4455,-0.1181
1,33500,9613,-0.0608,-0.1420,-0.0336,-0.1499,-0.4446,-0.1178
1,33600,9638,-0.0540,-0.0423,-0.0489,-0.1496,-0.4434,-0.1176
1,33700,9662,-0.0415,-0.0897,-0.0376,-0.1493,-0.4423,-0.1174
1,33800,9688,-0.0195,-0.0301,-0.0653,-0.1489,-0.4411,-0.1172
1,33900,9713,-0.0327,-0.0767,-0.0549,-0.1485,-0.4400,-0.1170
1,34000,9738,-0.0393,-0.0640,-0.0709,-0.1482,-0.4389,-0.1169
1,34100,9762,-0.0294,-0.0284,-0.0539,-0.1479,-0.4377,-0.1167
1,34200,9787,-0.0782,-0.0376,-0.0317,-0.1477,-0.4366,-0.1165
1,34300,9813,-0.0752,-0.0353,-0.0296,-0.1475,-0.4354,-0.1162
1,34400,9838,-0.0459,-0.0931,-0.0320,-0.1472,-0.4344,-0.1160
1,34500,9863,-0.0398,-0.1175,-0.0499,-0.1468,-0.4335,-0.1158
1,34600,9888,-0.0856,-0.1342,-0.0559,-0.1467,-0.4326,-0.1156
1,34700,9913,-0.0411,-0.0434,-0.0370,-0.1464,-0.4315,-0.1154
1,34800,9938,-0.1000,-0.1577,-0.0500,-0.1462,-0.4307,-0.1152
1,34900,9963,-0.0573,-0.0294,-0.0378,-0.1460,-0.4296,-0.1150
1,35000,9987,-0.0503,-0.0764,-0.0527,-0.1457,-0.4286,-0.1148
1,35100,10013,-0.0505,-0.0537,-0.0596,-0.1454,-0.4275,-0.1146
1,35200,10038,-0.0448,-0.0917,-0.0590,-0.1451,-0.4265,-0.1145
1,35300,10062,-0.0515,-0.0318,-0.0405,-0.1449,-0.4254,-0.1143
1,35400,10088,-0.0238,-0.0654,-0.0329,-0.1445,-0.4244,-0.1140
1,35500,10113,-0.0775,-0.1006,-0.0363,-0.1444,-0.4235,-0.1138
1,35600,10138,-0.1347,-0.1682,-0.0456,-0.1443,-0.4228,-0.1136
1,35700,10163,-0.0693,-0.0666,-0.0468,-0.1441,-0.4218,-0.1134
1,35800,10188,-0.0959,-0.0669,-0.0409,-0.1440,-0.4208,-0.1132
1,35900,10212,-0.1822,-0.0712,-0.0566,-0.1441,-0.4198,-0.1131
1,36000,10238,-0.0506,-0.1067,-0.0316,-0.1438,-0.4189,-0.1128
1,36100,10263,-0.0758,-0.0957,-0.0372,-0.1436,-0.4180,-0.1126
1,36200,10287,-0.0453,-0.0458,-0.0314,-0.1434,-0.4170,-0.1124
1,36300,10312,-0.0382,-0.0285,-0.0360,-0.1431,-0.4159,-0.1122
1,36400,10338,-0.0584,-0.0653,-0.0172,-0.1428,-0.4150,-0.1119
1,36500,10363,-0.1101,-0.1299,-0.0284,-0.1428,-0.4142,-0.1117
1,36600,10388,-0.1511,-0.1448,-0.0185,-0.1428,-0.4135,-0.1114
1,36700,10413,-0.1465,-0.0666,-0.0210,-0.1428,-0.4125,-0.1112
1,36800,10438,-0.0947,-0.1624,-0.0302,-0.1427,-0.4118,-0.1110
1,36900,10463,-0.0585,-0.0614,-0.0182,-0.1424,-0.4109,-0.1107
1,37000,10488,-0.0486,-0.0271,-0.0239,-0.1422,-0.4098,-0.1105
1,37100,10513,-0.0600,-0.0456,-0.0213,-0.1420,-0.4089,-0.1103
1,37200,10538,-0.0466,-0.0970,-0.0059,-0.1417,-0.4080,-0.1100
1,37300,10563,-0.0513,-0.0381,-0.0131,-0.1415,-0.4070,-0.1097
1,37400,10588,-0.0453,-0.0272,-0.0122,-0.1412,-0.4060,-0.1095
1,37500,10613,-0.0629,-0.0336,-0.0538,-0.1410,-0.4050,-0.1093
1,37600,10638,-0.0543,-0.0723,-0.0445,-0.1408,-0.4041,-0.1091
1,37700,10663,-0.0375,-0.1158,-0.0464,-0.1405,-0.4034,-0.1090
1,37800,10688,-0.0434,-0.1032,-0.0344,-0.1402,-0.4026,-0.1088
1,37900,10713,-0.0999,-0.0194,-0.0441,-0.1401,-0.4016,-0.1086
1,38000,10738,-0.0694,-0.1074,-0.0122,-0.1399,-0.4008,-0.1083
1,38100,10763,-0.0726,-0.0468,-0.0463,-0.1398,-0.3999,-0.1082
1,38200,10788,-0.0392,-0.0454,-0.0455,-0.1395,-0.3989,-0.1080
1,38300,10813,-0.0695,-0.0327,-0.0388,-0.1393,-0.3980,-0.1078
1,38400,10838,-0.0701,-0.0773,-0.0125,-0.1391,-0.3971,-0.1076
1,38500,10863,-0.0562,-0.0421,-0.0318,-0.1389,-0.3962,-0.1074
1,38600,10888,-0.0416,-0.0780,-0.0363,-0.1387,-0.3954,-0.1072
1,38700,10913,-0.0470,-0.0907,-0.0405,-0.1384,-0.3946,-0.1070
1,38800,10938,-0.0428,-0.0688,-0.0548,-0.1382,-0.3938,-0.1069
1,38900,10964,-0.0641,-0.0504,-0.0491,-0.1380,-0.3929,-0.1068
1,39000,10989,-0.0227,-0.0562,-0.0155,-0.1377,-0.3920,-0.1065
1,39100,11014,-0.0522,-0.0657,-0.0257,-0.1375,-0.3912,-0.1063
1,39200,11039,-0.0643,-0.0595,-0.0605,-0.1373,-0.3903,-0.1062
1,39300,11064,-0.0717,-0.1012,-0.0576,-0.1371,-0.3896,-0.1061
1,39400,11089,-0.0499,-0.1121,-0.0598,-0.1369,-0.3889,-0.1060
1,39500,11114,-0.0387,-0.0810,-0.0390,-0.1367,-0.3881,-0.1058
1,39600,11139,-0.0289,-0.0248,-0.0185,-0.1364,-0.3872,-0.1056
1,39700,11163,-0.0568,-0.1862,-0.0373,-0.1362,-0.3867,-0.1054
1,39800,11189,-0.0321,-0.0521,-0.0355,-0.1359,-0.3859,-0.1052
1,39900,11214,-0.0640,-0.1132,-0.0294,-0.1357,-0.3852,-0.1050
1,40000,11239,-0.0500,-0.0402,-0.0315,-0.1355,-0.3843,-0.1048
1,40100,11264,-0.0315,-0.2208,-0.0418,-0.1353,-0.3839,-0.1047
1,40200,11288,-0.0389,-0.0995,-0.0211,-0.1350,-0.3832,-0.1045
1,40300,11313,-0.0250,-0.0935,-0.0108,-0.1348,-0.3825,-0.1042
1,40400,11339,-0.0500,-0.1314,-0.0258,-0.1345,-0.3819,-0.1041
1,40500,11364,-0.0397,-0.1164,-0.0339,-0.1343,-0.3812,-0.1039
1,40600,11389,-0.0275,-0.0195,-0.0247,-0.1340,-0.3803,-0.1037
1,40700,11414,-0.0424,-0.1153,-0.0207,-0.1338,-0.3797,-0.1035
1,40800,11439,-0.0204,-0.0656,-0.0275,-0.1335,-0.3789,-0.1033
1,40900,11463,-0.0213,-0.0513,-0.0127,-0.1333,-0.3781,-0.1031
1,41000,11489,-0.0299,-0.0809,-0.0094,-0.1330,-0.3774,-0.1028
1,41100,11513,-0.0420,-0.0427,-0.0163,-0.1328,-0.3766,-0.1026
1,41200,11539,-0.0534,-0.1169,-0.0195,-0.1326,-0.3759,-0.1024
1,41300,11564,-0.0649,-0.1100,-0.0274,-0.1324,-0.3753,-0.1022
1,41400,11588,-0.0388,-0.0625,-0.0229,-0.1322,-0.3745,-0.1021
1,41500,11614,-0.0654,-0.1315,-0.0129,-0.1320,-0.3739,-0.1018
1,41600,11639,-0.0662,-0.1477,-0.0251,-0.1319,-0.3734,-0.1017
1,41700,11663,-0.0420,-0.0961,-0.0074,-0.1317,-0.3727,-0.1014
1,41800,11689,-0.0669,-0.4892,-0.0253,-0.1315,-0.3730,-0.1013
1,41900,11713,-0.0594,-0.1098,-0.0427,-0.1313,-0.3724,-0.1011
1,42000,11739,-0.0413,-0.0734,-0.0332,-0.1311,-0.3717,-0.1009
1,42100,11764,-0.0489,-0.0859,-0.0454,-0.1309,-0.3710,-0.1008
1,42200,11789,-0.0489,-0.0643,-0.0568,-0.1307,-0.3703,-0.1007
1,42300,11814,-0.0197,-0.0412,-0.0318,-0.1305,-0.3695,-0.1005
1,42400,11839,-0.0497,-0.0673,-0.0475,-0.1303,-0.3688,-0.1004
1,42500,11863,-0.0487,-0.0837,-0.0389,-0.1301,-0.3681,-0.1003
1,42600,11888,-0.0428,-0.1290,-0.0298,-0.1299,-0.3675,-0.1001
1,42700,11914,-0.0351,-0.0987,-0.0299,-0.1297,-0.3669,-0.1000
1,42800,11938,-0.0296,-0.1052,-0.0297,-0.1294,-0.3663,-0.0998
1,42900,11964,-0.0415,-0.0547,-0.0328,-0.1292,-0.3656,-0.0996
1,43000,11989,-0.0394,-0.1023,-0.0383,-0.1290,-0.3650,-0.0995
1,43100,12013,-0.0439,-0.0707,-0.0269,-0.1288,-0.3643,-0.0993
1,43200,12038,-0.0401,-0.0428,-0.0264,-0.1286,-0.3635,-0.0992
1,43300,12064,-0.0393,-0.0232,-0.0246,-0.1284,-0.3627,-0.0990
1,43400,12089,-0.0322,-0.0675,-0.0148,-0.1282,-0.3621,-0.0988
1,43500,12114,-0.0318,-0.0559,-0.0379,-0.1280,-0.3614,-0.0986
1,43600,12139,-0.0376,-0.0284,-0.0548,-0.1278,-0.3606,-0.0985
1,43700,12164,-0.0269,-0.0423,-0.0398,-0.1275,-0.3599,-0.0984
1,43800,12189,-0.0461,-0.0793,-0.0338,-0.1273,-0.3592,-0.0983
1,43900,12213,-0.0532,-0.0744,-0.0395,-0.1272,-0.3586,-0.0981
1,44000,12239,-0.0425,-0.1075,-0.0411,-0.1270,-0.3580,-0.0980
1,44100,12263,-0.0510,-0.0608,-0.0610,-0.1268,-0.3573,-0.0979
1,44200,12289,-0.0532,-0.1020,-0.0580,-0.1266,-0.3568,-0.0978
1,44300,12314,-0.0312,-0.0323,-0.0545,-0.1264,-0.3560,-0.0977
1,44400,12339,-0.0301,-0.0301,-0.0483,-0.1262,-0.3553,-0.0976
1,44500,12364,-0.0210,-0.0168,-0.0378,-0.1260,-0.3545,-0.0975
1,44600,12389,-0.0247,-0.1012,-0.0201,-0.1258,-0.3540,-0.0973
1,44700,12413,-0.0765,-0.1223,-0.0210,-0.1256,-0.3534,-0.0971
1,44800,12439,-0.0412,-0.1225,-0.0197,-0.1255,-0.3529,-0.0970
1,44900,12464,-0.0305,-0.0876,-0.0408,-0.1252,-0.3523,-0.0968
1,45000,12489,-0.0499,-0.1101,-0.0505,-0.1251,-0.3518,-0.0967
1,45100,12514,-0.0466,-0.1284,-0.0438,-0.1249,-0.3513,-0.0966
1,45200,12539,-0.0288,-0.0865,-0.0317,-0.1247,-0.3507,-0.0965
1,45300,12564,-0.0454,-0.0384,-0.0332,-0.1245,-0.3500,-0.0963
1,45400,12589,-0.0443,-0.0257,-0.0448,-0.1243,-0.3493,-0.0962
1,45500,12614,-0.0329,-0.0511,-0.0516,-0.1241,-0.3487,-0.0961
1,45600,12638,-0.0389,-0.0731,-0.0505,-0.1239,-0.3481,-0.0960
1,45700,12663,-0.0411,-0.0904,-0.0486,-0.1238,-0.3475,-0.0959
1,45800,12689,-0.0687,-0.0633,-0.0364,-0.1236,-0.3469,-0.0958
1,45900,12714,-0.0378,-0.0641,-0.0207,-0.1235,-0.3463,-0.0956
1,46000,12739,-0.0495,-0.0760,-0.0249,-0.1233,-0.3457,-0.0955
1,46100,12764,-0.0430,-0.0433,-0.0323,-0.1231,-0.3450,-0.0953
1,46200,12788,-0.0188,-0.0872,-0.0320,-0.1229,-0.3445,-0.0952
1,46300,12814,-0.0492,-0.1245,-0.0314,-0.1227,-0.3440,-0.0951
1,46400,12839,-0.0334,-0.0722,-0.0350,-0.1225,-0.3434,-0.0949
1,46500,12863,-0.0375,-0.0687,-0.0347,-0.1224,-0.3428,-0.0948
1,46600,12889,-0.0320,-0.0728,-0.0314,-0.1222,-0.3422,-0.0947
1,46700,12914,-0.0320,-0.0282,-0.0183,-0.1220,-0.3416,-0.0945
1,46800,12939,-0.0576,-0.0660,-0.0366,-0.1218,-0.3410,-0.0944
1,46900,12964,-0.0519,-0.0928,-0.0394,-0.1217,-0.3404,-0.0943
1,47000,12988,-0.0488,-0.0342,-0.0290,-0.1215,-0.3398,-0.0941
1,47100,13014,-0.0617,-0.0725,-0.0384,-0.1214,-0.3392,-0.0940
1,47200,13038,-0.0447,-0.0824,-0.0387,-0.1212,-0.3387,-0.0939
1,47300,13064,-0.0283,-0.0327,-0.0359,-0.1210,-0.3380,-0.0938
1,47400,13089,-0.0352,-0.0228,-0.0231,-0.1209,-0.3374,-0.0936
1,47500,13115,-0.1272,-0.0525,-0.0256,-0.1209,-0.3368,-0.0935
1,47600,13140,-0.0499,-0.0402,-0.0313,-0.1207,-0.3361,-0.0933
1,47700,13165,-0.0280,-0.0308,-0.0234,-0.1205,-0.3355,-0.0932
1,47800,13190,-0.0409,-0.0608,-0.0277,-0.1204,-0.3349,-0.0931
1,47900,13215,-0.0643,-0.1442,-0.0187,-0.1203,-0.3345,-0.0929
1,48000,13240,-0.0279,-0.0387,-0.0258,-0.1201,-0.3339,-0.0928
1,48100,13265,-0.0443,-0.0297,-0.0292,-0.1199,-0.3333,-0.0926
1,48200,13290,-0.0457,-0.0483,-0.0305,-0.1197,-0.3327,-0.0925
1,48300,13315,-0.0310,-0.0596,-0.0386,-0.1196,-0.3321,-0.0924
1,48400,13340,-0.0481,-0.1064,-0.0351,-0.1194,-0.3317,-0.0923
1,48500,13365,-0.0371,-0.1742,-0.0398,-0.1192,-0.3313,-0.0922
1,48600,13390,-0.0497,-0.0813,-0.0292,-0.1191,-0.3308,-0.0920
1,48700,13415,-0.0399,-0.0286,-0.0405,-0.1189,-0.3302,-0.0919
1,48800,13440,-0.0262,-0.0521,-0.0217,-0.1188,-0.3296,-0.0918
1,48900,13465,-0.0226,-0.0234,-0.0222,-0.1186,-0.3290,-0.0916
1,49000,13490,-0.0237,-0.0254,-0.0186,-0.1184,-0.3284,-0.0915
1,49100,13515,-0.0310,-0.0231,-0.0186,-0.1182,-0.3278,-0.0913
1,49200,13540,-0.0321,-0.0551,-0.0222,-0.1180,-0.3272,-0.0912
1,49300,13565,-0.0749,-0.1066,-0.0348,-0.1179,-0.3268,-0.0911
1,49400,13590,-0.0362,-0.0832,-0.0538,-0.1178,-0.3263,-0.0910
1,49500,13615,-0.0409,-0.0720,-0.0346,-0.1176,-0.3257,-0.0909
1,49600,13640,-0.0314,-0.0249,-0.0355,-0.1174,-0.3251,-0.0908
1,49700,13665,-0.0221,-0.0439,-0.0275,-0.1172,-0.3246,-0.0907
1,49800,13690,-0.0309,-0.1290,-0.0145,-0.1171,-0.3242,-0.0905
1,49900,13715,-0.0373,-0.0548,-0.0174,-0.1169,-0.3236,-0.0904
1,50000,13740,-0.0416,-0.0343,-0.0353,-0.1168,-0.3231,-0.0903
1,50100,13765,-0.0302,-0.0392,-0.0388,-0.1166,-0.3225,-0.0901
1,50200,13790,-0.0563,-0.0567,-0.0442,-0.1165,-0.3220,-0.0901
1,50300,13815,-0.0358,-0.0404,-0.0147,-0.1163,-0.3214,-0.0899
1,50400,13840,-0.0353,-0.0709,-0.0190,-0.1161,-0.3209,-0.0898
1,50500,13865,-0.0380,-0.0341,-0.0403,-0.1160,-0.3203,-0.0897
1,50600,13890,-0.0456,-0.0249,-0.0426,-0.1158,-0.3198,-0.0896
1,50700,13915,-0.0482,-0.1127,-0.0251,-0.1157,-0.3193,-0.0894
1,50800,13940,-0.0340,-0.1133,-0.0149,-0.1155,-0.3189,-0.0893
1,50900,13965,-0.0355,-0.1334,-0.0127,-0.1154,-0.3186,-0.0892
1,51000,13990,-0.0453,-0.1005,-0.0111,-0.1153,-0.3182,-0.0890
1,51100,14016,-0.0695,-0.3782,-0.0336,-0.1152,-0.3183,-0.0889
1,51200,14041,-0.0535,-0.1242,-0.0191,-0.1150,-0.3179,-0.0888
1,51300,14066,-0.0195,-0.0224,-0.0268,-0.1149,-0.3173,-0.0886
1,51400,14091,-0.0391,-0.0406,-0.0401,-0.1147,-0.3168,-0.0885
1,51500,14116,-0.0571,-0.0988,-0.0437,-0.1146,-0.3164,-0.0885
1,51600,14141,-0.0475,-0.1048,-0.0354,-0.1145,-0.3159,-0.0883
1,51700,14166,-0.0556,-0.0835,-0.0173,-0.1144,-0.3155,-0.0882
1,51800,14191,-0.0263,-0.1118,-0.0380,-0.1142,-0.3151,-0.0881
1,51900,14216,-0.0432,-0.1082,-0.0375,-0.1140,-0.3147,-0.0880
1,52000,14241,-0.0271,-0.0719,-0.0353,-0.1139,-0.3142,-0.0879
1,52100,14266,-0.0220,-0.0971,-0.0317,-0.1137,-0.3138,-0.0878
1,52200,14291,-0.0274,-0.0962,-0.0485,-0.1135,-0.3134,-0.0877
1,52300,14316,-0.0327,-0.0925,-0.0285,-0.1134,-0.3130,-0.0876
1,52400,14341,-0.0424,-0.0479,-0.0334,-0.1132,-0.3125,-0.0875
1,52500,14366,-0.0534,-0.2892,-0.0398,-0.1131,-0.3124,-0.0874
1,52600,14391,-0.0212,-0.0648,-0.0202,-0.1130,-0.3120,-0.0873
1,52700,14416,-0.0460,-0.0959,-0.0262,-0.1128,-0.3115,-0.0872
1,52800,14441,-0.0374,-0.0539,-0.0388,-0.1127,-0.3111,-0.0871
1,52900,14466,-0.0299,-0.0504,-0.0256,-0.1125,-0.3106,-0.0870
1,53000,14491,-0.0297,-0.0595,-0.0175,-0.1124,-0.3101,-0.0868
1,53100,14516,-0.0288,-0.0495,-0.0219,-0.1122,-0.3096,-0.0867
1,53200,14541,-0.0292,-0.0896,-0.0193,-0.1121,-0.3092,-0.0866
1,53300,14566,-0.0466,-0.1001,-0.0370,-0.1119,-0.3088,-0.0865
1,53400,14591,-0.0536,-0.0903,-0.0297,-0.1118,-0.3084,-0.0864
1,53500,14616,-0.0459,-0.0739,-0.0119,-0.1117,-0.3079,-0.0863
1,53600,14641,-0.0316,-0.0478,-0.0115,-0.1116,-0.3075,-0.0861
1,53700,14666,-0.0480,-0.0625,-0.0107,-0.1114,-0.3070,-0.0860
1,53800,14691,-0.0733,-0.1177,-0.0196,-0.1114,-0.3067,-0.0859
1,53900,14716,-0.0494,-0.0509,-0.0191,-0.1113,-0.3062,-0.0857
1,54000,14741,-0.1097,-0.0313,-0.0232,-0.1113,-0.3057,-0.0856
1,54100,14766,-0.0499,-0.0502,-0.0241,-0.1111,-0.3052,-0.0855
1,54200,14791,-0.0522,-0.1023,-0.0245,-0.1110,-0.3048,-0.0854
1,54300,14816,-0.0567,-0.0659,-0.0328,-0.1109,-0.3044,-0.0853
1,54400,14841,-0.0307,-0.0420,-0.0231,-0.1108,-0.3039,-0.0852
1,54500,14866,-0.0846,-0.1188,-0.0191,-0.1107,-0.3036,-0.0851
1,54600,14891,-0.0449,-0.0695,-0.0130,-0.1106,-0.3031,-0.0849
1,54700,14916,-0.0342,-0.0547,-0.0356,-0.1105,-0.3027,-0.0848
1,54800,14941,-0.0241,-0.1120,-0.0405,-0.1103,-0.3023,-0.0847
1,54900,14966,-0.0605,-0.0710,-0.0453,-0.1102,-0.3019,-0.0847
1,55000,14991,-0.0524,-0.0923,-0.0464,-0.1101,-0.3015,-0.0846
1,55100,15016,-0.0651,-0.1253,-0.0482,-0.1100,-0.3012,-0.0845
1,55200,15041,-0.0526,-0.0474,-0.0303,-0.1099,-0.3007,-0.0844
1,55300,15066,-0.0442,-0.0452,-0.0365,-0.1098,-0.3003,-0.0844
1,55400,15091,-0.0525,-0.0908,-0.0144,-0.1097,-0.2999,-0.0842
1,55500,15116,-0.0403,-0.1101,-0.0123,-0.1096,-0.2996,-0.0841
1,55600,15141,-0.0700,-0.1237,-0.0279,-0.1095,-0.2993,-0.0840
1,55700,15166,-0.0499,-0.0333,-0.0346,-0.1094,-0.2988,-0.0839
1,55800,15191,-0.0736,-0.0917,-0.0348,-0.1093,-0.2984,-0.0838
1,55900,15216,-0.0580,-0.0786,-0.0300,-0.1093,-0.2980,-0.0837
1,56000,15241,-0.0577,-0.0473,-0.0373,-0.1092,-0.2976,-0.0836
1,56100,15266,-0.0538,-0.0511,-0.0285,-0.1091,-0.2971,-0.0835
1,56200,15291,-0.0559,-0.0700,-0.0310,-0.1090,-0.2967,-0.0835
1,56300,15316,-0.0415,-0.0543,-0.0160,-0.1088,-0.2963,-0.0833
1,56400,15341,-0.0573,-0.0662,-0.0108,-0.1088,-0.2959,-0.0832
1,56500,15366,-0.0787,-0.0358,-0.0232,-0.1087,-0.2954,-0.0831
1,56600,15391,-0.0497,-0.0792,-0.0381,-0.1086,-0.2950,-0.0830
1,56700,15416,-0.0683,-0.0659,-0.0254,-0.1085,-0.2946,-0.0829
1,56800,15441,-0.0572,-0.1025,-0.0201,-0.1084,-0.2943,-0.0828
1,56900,15466,-0.0451,-0.0474,-0.0260,-0.1083,-0.2939,-0.0827
1,57000,15491,-0.0513,-0.0642,-0.0351,-0.1082,-0.2935,-0.0826
1,57100,15516,-0.0592,-0.0721,-0.0390,-0.1081,-0.2931,-0.0825
1,57200,15541,-0.0441,-0.0470,-0.0343,-0.1080,-0.2926,-0.0825
1,57300,15566,-0.0402,-0.0650,-0.0424,-0.1079,-0.2922,-0.0824
1,57400,15591,-0.0241,-0.0250,-0.0433,-0.1078,-0.2918,-0.0823
1,57500,15616,-0.0421,-0.0724,-0.0448,-0.1077,-0.2914,-0.0823
1,57600,15641,-0.0339,-0.0702,-0.0302,-0.1075,-0.2910,-0.0822
1,57700,15666,-0.0255,-0.0406,-0.0316,-0.1074,-0.2906,-0.0821
1,57800,15691,-0.0525,-0.1091,-0.0152,-0.1073,-0.2903,-0.0820
1,57900,15716,-0.0581,-0.1025,-0.0338,-0.1072,-0.2899,-0.0819
1,58000,15741,-0.0481,-0.0683,-0.0381,-0.1071,-0.2896,-0.0818
1,58100,15766,-0.0447,-0.0866,-0.0267,-0.1070,-0.2892,-0.0817
1,58200,15791,-0.0441,-0.0701,-0.0365,-0.1069,-0.2888,-0.0816
1,58300,15816,-0.0230,-0.0418,-0.0126,-0.1067,-0.2884,-0.0815
1,58400,15841,-0.0525,-0.0686,-0.0166,-0.1066,-0.2880,-0.0814
1,58500,15866,-0.0312,-0.0697,-0.0300,-0.1065,-0.2877,-0.0813
1,58600,15891,-0.0367,-0.3959,-0.0223,-0.1064,-0.2878,-0.0812
1,58700,15916,-0.0648,-0.4562,-0.0224,-0.1063,-0.2881,-0.0811
1,58800,15941,-0.0486,-0.0643,-0.0138,-0.1062,-0.2877,-0.0810
1,58900,15966,-0.0587,-0.0613,-0.0117,-0.1061,-0.2874,-0.0809
1,59000,15991,-0.0407,-0.0506,-0.0266,-0.1060,-0.2870,-0.0808
1,59100,16016,-0.0339,-0.0488,-0.0297,-0.1059,-0.2866,-0.0807
1,59200,16041,-0.0396,-0.0531,-0.0275,-0.1058,-0.2862,-0.0806
1,59300,16066,-0.0249,-0.0284,-0.0479,-0.1057,-0.2857,-0.0806
1,59400,16091,-0.0353,-0.0191,-0.0622,-0.1055,-0.2853,-0.0805
1,59500,16116,-0.0473,-0.0757,-0.0614,-0.1055,-0.2849,-0.0805
1,59600,16141,-0.0572,-0.0763,-0.0657,-0.1054,-0.2846,-0.0805
1,59700,16166,-0.0669,-0.0672,-0.0560,-0.1053,-0.2842,-0.0804
1,59800,16191,-0.0458,-0.1787,-0.0571,-0.1052,-0.2840,-0.0804
1,59900,16216,-0.0665,-0.1398,-0.0512,-0.1051,-0.2838,-0.0803
1,60000,16241,-0.0362,-0.0570,-0.0443,-0.1050,-0.2834,-0.0803
1,60100,16266,-0.0474,-0.0612,-0.0639,-0.1049,-0.2831,-0.0803
1,60200,16291,-0.0435,-0.0543,-0.0569,-0.1048,-0.2827,-0.0802
1,60300,16316,-0.0508,-0.0567,-0.0522,-0.1047,-0.2823,-0.0802
1,60400,16341,-0.0415,-0.0947,-0.0598,-0.1046,-0.2820,-0.0801
1,60500,16366,-0.0332,-0.0665,-0.0618,-0.1045,-0.2816,-0.0801
1,60600,16391,-0.0408,-0.0915,-0.0528,-0.1044,-0.2813,-0.0801
1,60700,16416,-0.0492,-0.0717,-0.0355,-0.1043,-0.2810,-0.0800
1,60800,16441,-0.0586,-0.0819,-0.0345,-0.1042,-0.2806,-0.0799
1,60900,16466,-0.0528,-0.0717,-0.0211,-0.1042,-0.2803,-0.0798
1,61000,16491,-0.0412,-0.0481,-0.0309,-0.1041,-0.2799,-0.0797
1,61100,16516,-0.0356,-0.2432,-0.0189,-0.1039,-0.2799,-0.0796
1,61200,16541,-0.0523,-0.0646,-0.0445,-0.1039,-0.2795,-0.0796
1,61300,16566,-0.0418,-0.1137,-0.0510,-0.1038,-0.2792,-0.0795
1,61400,16591,-0.0292,-0.0437,-0.0201,-0.1036,-0.2789,-0.0794
1,61500,16616,-0.0319,-0.0270,-0.0115,-0.1035,-0.2784,-0.0793
1,61600,16641,-0.0220,-0.0272,-0.0217,-0.1034,-0.2780,-0.0792
1,61700,16666,-0.0204,-0.0290,-0.0307,-0.1033,-0.2776,-0.0792
1,61800,16691,-0.0487,-0.0798,-0.0346,-0.1032,-0.2773,-0.0791
1,61900,16716,-0.0232,-0.0370,-0.0257,-0.1030,-0.2769,-0.0790
1,62000,16741,-0.0318,-0.0952,-0.0251,-0.1029,-0.2766,-0.0789
1,62100,16766,-0.0585,-0.1109,-0.0239,-0.1029,-0.2764,-0.0788
1,62200,16791,-0.0346,-0.0838,-0.0353,-0.1027,-0.2761,-0.0787
1,62300,16816,-0.0586,-0.1121,-0.0518,-0.1027,-0.2758,-0.0787
